embedding_id,document_id,embedding_vector,model_name,created_at
297,297,"[0.4100, 0.4662, 0.7462]",text-embedding-3-small,2026-01-01 04:57:00
298,298,"[0.5832, 0.2424, 0.5579]",text-embedding-3-small,2026-01-01 04:58:00
299,299,"[0.3057, 0.4446, 0.3260]",text-embedding-3-small,2026-01-01 04:59:00
300,300,"[0.7120, 0.6259, 0.9272]",text-embedding-3-small,2026-01-01 05:00:00
301,301,"[0.5325, 0.5092, 0.7667]",text-embedding-3-small,2026-01-01 05:01:00
302,302,"[0.9403, 0.9991, 0.3955]",text-embedding-3-small,2026-01-01 05:02:00
303,303,"[0.5635, 0.6887, 0.1011]",text-embedding-3-small,2026-01-01 05:03:00
304,304,"[0.3677, 0.8306, 0.9234]",text-embedding-3-small,2026-01-01 05:04:00
305,305,"[0.9234, 0.9775, 0.1669]",text-embedding-3-small,2026-01-01 05:05:00
306,306,"[0.7405, 0.5056, 0.5963]",text-embedding-3-small,2026-01-01 05:06:00
307,307,"[0.2370, 0.2076, 0.8106]",text-embedding-3-small,2026-01-01 05:07:00
308,308,"[0.6995, 0.0530, 0.2305]",text-embedding-3-small,2026-01-01 05:08:00
309,309,"[0.9503, 0.5930, 0.7639]",text-embedding-3-small,2026-01-01 05:09:00
310,310,"[0.9131, 0.7785, 0.9215]",text-embedding-3-small,2026-01-01 05:10:00
311,311,"[0.7930, 0.4459, 0.9929]",text-embedding-3-small,2026-01-01 05:11:00
312,312,"[0.4955, 0.7900, 0.1649]",text-embedding-3-small,2026-01-01 05:12:00
313,313,"[0.2481, 0.1627, 0.1480]",text-embedding-3-small,2026-01-01 05:13:00
314,314,"[0.5214, 0.4944, 0.0170]",text-embedding-3-small,2026-01-01 05:14:00
315,315,"[0.3500, 0.7760, 0.1379]",text-embedding-3-small,2026-01-01 05:15:00
316,316,"[0.7358, 0.0921, 0.6987]",text-embedding-3-small,2026-01-01 05:16:00
317,317,"[0.8076, 0.9704, 0.1290]",text-embedding-3-small,2026-01-01 05:17:00
318,318,"[0.8383, 0.6540, 0.9677]",text-embedding-3-small,2026-01-01 05:18:00
319,319,"[0.9638, 0.4309, 0.9880]",text-embedding-3-small,2026-01-01 05:19:00
320,320,"[0.8950, 0.5164, 0.5802]",text-embedding-3-small,2026-01-01 05:20:00
321,321,"[0.0296, 0.7773, 0.0590]",text-embedding-3-small,2026-01-01 05:21:00
322,322,"[0.4277, 0.2848, 0.9693]",text-embedding-3-small,2026-01-01 05:22:00
323,323,"[0.0880, 0.5202, 0.5537]",text-embedding-3-small,2026-01-01 05:23:00
324,324,"[0.4613, 0.9002, 0.6659]",text-embedding-3-small,2026-01-01 05:24:00
325,325,"[0.3549, 0.1380, 0.6349]",text-embedding-3-small,2026-01-01 05:25:00
326,326,"[0.9702, 0.3231, 0.1773]",text-embedding-3-small,2026-01-01 05:26:00
327,327,"[0.5563, 0.9371, 0.1911]",text-embedding-3-small,2026-01-01 05:27:00
328,328,"[0.5401, 0.8722, 0.8835]",text-embedding-3-small,2026-01-01 05:28:00
329,329,"[0.0652, 0.5099, 0.1068]",text-embedding-3-small,2026-01-01 05:29:00
330,330,"[0.5269, 0.2182, 0.9147]",text-embedding-3-small,2026-01-01 05:30:00
331,331,"[0.5042, 0.9257, 0.9503]",text-embedding-3-small,2026-01-01 05:31:00
332,332,"[0.9352, 0.0879, 0.0445]",text-embedding-3-small,2026-01-01 05:32:00
333,333,"[0.6553, 0.0107, 0.7270]",text-embedding-3-small,2026-01-01 05:33:00
334,334,"[0.1406, 0.2651, 0.6261]",text-embedding-3-small,2026-01-01 05:34:00
335,335,"[0.8096, 0.5136, 0.7485]",text-embedding-3-small,2026-01-01 05:35:00
336,336,"[0.9928, 0.2776, 0.1995]",text-embedding-3-small,2026-01-01 05:36:00
337,337,"[0.7944, 0.4372, 0.4716]",text-embedding-3-small,2026-01-01 05:37:00
338,338,"[0.0595, 0.2162, 0.2395]",text-embedding-3-small,2026-01-01 05:38:00
339,339,"[0.9971, 0.0504, 0.0855]",text-embedding-3-small,2026-01-01 05:39:00
340,340,"[0.1964, 0.4166, 0.9601]",text-embedding-3-small,2026-01-01 05:40:00
341,341,"[0.1858, 0.0564, 0.2539]",text-embedding-3-small,2026-01-01 05:41:00
342,342,"[0.6992, 0.6700, 0.3299]",text-embedding-3-small,2026-01-01 05:42:00
343,343,"[0.2129, 0.3469, 0.0947]",text-embedding-3-small,2026-01-01 05:43:00
344,344,"[0.4367, 0.6238, 0.0687]",text-embedding-3-small,2026-01-01 05:44:00
345,345,"[0.4403, 0.9985, 0.4239]",text-embedding-3-small,2026-01-01 05:45:00
346,346,"[0.6416, 0.3963, 0.9223]",text-embedding-3-small,2026-01-01 05:46:00
347,347,"[0.4859, 0.8348, 0.7109]",text-embedding-3-small,2026-01-01 05:47:00
348,348,"[0.7450, 0.2484, 0.1175]",text-embedding-3-small,2026-01-01 05:48:00
349,349,"[0.7033, 0.1528, 0.2698]",text-embedding-3-small,2026-01-01 05:49:00
350,350,"[0.1763, 0.7028, 0.9250]",text-embedding-3-small,2026-01-01 05:50:00
351,351,"[0.4676, 0.5959, 0.9335]",text-embedding-3-small,2026-01-01 05:51:00
352,352,"[0.2378, 0.7110, 0.5914]",text-embedding-3-small,2026-01-01 05:52:00
353,353,"[0.2385, 0.3684, 0.0749]",text-embedding-3-small,2026-01-01 05:53:00
354,354,"[0.2818, 0.3231, 0.5917]",text-embedding-3-small,2026-01-01 05:54:00
355,355,"[0.0906, 0.7952, 0.4020]",text-embedding-3-small,2026-01-01 05:55:00
356,356,"[0.1792, 0.5303, 0.1120]",text-embedding-3-small,2026-01-01 05:56:00
357,357,"[0.7019, 0.6968, 0.7445]",text-embedding-3-small,2026-01-01 05:57:00
358,358,"[0.6645, 0.3424, 0.5738]",text-embedding-3-small,2026-01-01 05:58:00
359,359,"[0.5214, 0.0946, 0.0224]",text-embedding-3-small,2026-01-01 05:59:00
360,360,"[0.4226, 0.0799, 0.2357]",text-embedding-3-small,2026-01-01 06:00:00
361,361,"[0.0546, 0.3202, 0.1765]",text-embedding-3-small,2026-01-01 06:01:00
362,362,"[0.0800, 0.2068, 0.2321]",text-embedding-3-small,2026-01-01 06:02:00
363,363,"[0.5504, 0.2658, 0.8021]",text-embedding-3-small,2026-01-01 06:03:00
364,364,"[0.0755, 0.5197, 0.1435]",text-embedding-3-small,2026-01-01 06:04:00
365,365,"[0.4466, 0.6974, 0.2891]",text-embedding-3-small,2026-01-01 06:05:00
366,366,"[0.4968, 0.9583, 0.8559]",text-embedding-3-small,2026-01-01 06:06:00
367,367,"[0.9645, 0.6571, 0.1545]",text-embedding-3-small,2026-01-01 06:07:00
368,368,"[0.0836, 0.0280, 0.6873]",text-embedding-3-small,2026-01-01 06:08:00
369,369,"[0.5597, 0.0804, 0.6063]",text-embedding-3-small,2026-01-01 06:09:00
370,370,"[0.7039, 0.3138, 0.2294]",text-embedding-3-small,2026-01-01 06:10:00
371,371,"[0.1106, 0.8674, 0.7339]",text-embedding-3-small,2026-01-01 06:11:00
372,372,"[0.2456, 0.6781, 0.8185]",text-embedding-3-small,2026-01-01 06:12:00
373,373,"[0.9722, 0.1213, 0.8687]",text-embedding-3-small,2026-01-01 06:13:00
374,374,"[0.2329, 0.9699, 0.2544]",text-embedding-3-small,2026-01-01 06:14:00
375,375,"[0.9997, 0.8790, 0.0665]",text-embedding-3-small,2026-01-01 06:15:00
376,376,"[0.3915, 0.2521, 0.2299]",text-embedding-3-small,2026-01-01 06:16:00
377,377,"[0.7412, 0.0514, 0.1803]",text-embedding-3-small,2026-01-01 06:17:00
378,378,"[0.7207, 0.6611, 0.3216]",text-embedding-3-small,2026-01-01 06:18:00
379,379,"[0.7585, 0.7625, 0.4724]",text-embedding-3-small,2026-01-01 06:19:00
380,380,"[0.3917, 0.1451, 0.4952]",text-embedding-3-small,2026-01-01 06:20:00
381,381,"[0.6754, 0.5937, 0.5878]",text-embedding-3-small,2026-01-01 06:21:00
382,382,"[0.2670, 0.7526, 0.3235]",text-embedding-3-small,2026-01-01 06:22:00
383,383,"[0.7510, 0.5059, 0.2665]",text-embedding-3-small,2026-01-01 06:23:00
384,384,"[0.6625, 0.2570, 0.9101]",text-embedding-3-small,2026-01-01 06:24:00
385,385,"[0.8575, 0.0295, 0.8985]",text-embedding-3-small,2026-01-01 06:25:00
386,386,"[0.2938, 0.5624, 0.0531]",text-embedding-3-small,2026-01-01 06:26:00
387,387,"[0.6549, 0.2959, 0.1276]",text-embedding-3-small,2026-01-01 06:27:00
388,388,"[0.7120, 0.1100, 0.6262]",text-embedding-3-small,2026-01-01 06:28:00
389,389,"[0.0434, 0.5016, 0.6517]",text-embedding-3-small,2026-01-01 06:29:00
390,390,"[0.5085, 0.0787, 0.5403]",text-embedding-3-small,2026-01-01 06:30:00
391,391,"[0.2937, 0.6757, 0.0044]",text-embedding-3-small,2026-01-01 06:31:00
392,392,"[0.2323, 0.3042, 0.0309]",text-embedding-3-small,2026-01-01 06:32:00
393,393,"[0.2721, 0.4227, 0.0139]",text-embedding-3-small,2026-01-01 06:33:00
394,394,"[0.4748, 0.2939, 0.4257]",text-embedding-3-small,2026-01-01 06:34:00
395,395,"[0.8299, 0.6687, 0.3381]",text-embedding-3-small,2026-01-01 06:35:00
396,396,"[0.1095, 0.5178, 0.0547]",text-embedding-3-small,2026-01-01 06:36:00
397,397,"[0.7351, 0.8981, 0.0263]",text-embedding-3-small,2026-01-01 06:37:00
398,398,"[0.4122, 0.7301, 0.2331]",text-embedding-3-small,2026-01-01 06:38:00
399,399,"[0.1923, 0.7212, 0.4849]",text-embedding-3-small,2026-01-01 06:39:00
400,400,"[0.8166, 0.2187, 0.5194]",text-embedding-3-small,2026-01-01 06:40:00
401,401,"[0.5234, 0.7745, 0.0924]",text-embedding-3-small,2026-01-01 06:41:00
402,402,"[0.7146, 0.1365, 0.0733]",text-embedding-3-small,2026-01-01 06:42:00
403,403,"[0.4638, 0.4470, 0.6405]",text-embedding-3-small,2026-01-01 06:43:00
404,404,"[0.4101, 0.1226, 0.0664]",text-embedding-3-small,2026-01-01 06:44:00
405,405,"[0.3121, 0.2367, 0.8516]",text-embedding-3-small,2026-01-01 06:45:00
406,406,"[0.0457, 0.9682, 0.1899]",text-embedding-3-small,2026-01-01 06:46:00
407,407,"[0.4827, 0.4992, 0.8148]",text-embedding-3-small,2026-01-01 06:47:00
408,408,"[0.3207, 0.1653, 0.9625]",text-embedding-3-small,2026-01-01 06:48:00
409,409,"[0.3042, 0.5131, 0.3880]",text-embedding-3-small,2026-01-01 06:49:00
410,410,"[0.9841, 0.4969, 0.1955]",text-embedding-3-small,2026-01-01 06:50:00
411,411,"[0.0251, 0.2369, 0.5098]",text-embedding-3-small,2026-01-01 06:51:00
412,412,"[0.4262, 0.9805, 0.6140]",text-embedding-3-small,2026-01-01 06:52:00
413,413,"[0.5343, 0.1773, 0.9949]",text-embedding-3-small,2026-01-01 06:53:00
414,414,"[0.9600, 0.8055, 0.7700]",text-embedding-3-small,2026-01-01 06:54:00
415,415,"[0.8210, 0.6523, 0.8939]",text-embedding-3-small,2026-01-01 06:55:00
416,416,"[0.5774, 0.6795, 0.5047]",text-embedding-3-small,2026-01-01 06:56:00
417,417,"[0.2722, 0.1255, 0.0451]",text-embedding-3-small,2026-01-01 06:57:00
418,418,"[0.7368, 0.8995, 0.0007]",text-embedding-3-small,2026-01-01 06:58:00
419,419,"[0.3106, 0.0164, 0.9595]",text-embedding-3-small,2026-01-01 06:59:00
420,420,"[0.5875, 0.7611, 0.6427]",text-embedding-3-small,2026-01-01 07:00:00
421,421,"[0.5600, 0.6216, 0.6255]",text-embedding-3-small,2026-01-01 07:01:00
422,422,"[0.1710, 0.4254, 0.1950]",text-embedding-3-small,2026-01-01 07:02:00
423,423,"[0.5728, 0.7029, 0.8531]",text-embedding-3-small,2026-01-01 07:03:00
424,424,"[0.3906, 0.0404, 0.1608]",text-embedding-3-small,2026-01-01 07:04:00
425,425,"[0.7555, 0.5099, 0.5682]",text-embedding-3-small,2026-01-01 07:05:00
426,426,"[0.7612, 0.3759, 0.7334]",text-embedding-3-small,2026-01-01 07:06:00
427,427,"[0.0314, 0.8416, 0.9025]",text-embedding-3-small,2026-01-01 07:07:00
428,428,"[0.8027, 0.5147, 0.5191]",text-embedding-3-small,2026-01-01 07:08:00
429,429,"[0.1401, 0.3705, 0.8457]",text-embedding-3-small,2026-01-01 07:09:00
430,430,"[0.3711, 0.0469, 0.6410]",text-embedding-3-small,2026-01-01 07:10:00
431,431,"[0.4166, 0.7600, 0.2501]",text-embedding-3-small,2026-01-01 07:11:00
432,432,"[0.8928, 0.8637, 0.6581]",text-embedding-3-small,2026-01-01 07:12:00
433,433,"[0.9218, 0.0716, 0.8826]",text-embedding-3-small,2026-01-01 07:13:00
434,434,"[0.5645, 0.1965, 0.1596]",text-embedding-3-small,2026-01-01 07:14:00
435,435,"[0.6875, 0.2438, 0.1365]",text-embedding-3-small,2026-01-01 07:15:00
436,436,"[0.3845, 0.2239, 0.5338]",text-embedding-3-small,2026-01-01 07:16:00
437,437,"[0.6589, 0.0673, 0.4735]",text-embedding-3-small,2026-01-01 07:17:00
438,438,"[0.5713, 0.9002, 0.5287]",text-embedding-3-small,2026-01-01 07:18:00
439,439,"[0.4395, 0.9874, 0.0975]",text-embedding-3-small,2026-01-01 07:19:00
440,440,"[0.8390, 0.3469, 0.5418]",text-embedding-3-small,2026-01-01 07:20:00
441,441,"[0.5535, 0.5863, 0.0682]",text-embedding-3-small,2026-01-01 07:21:00
442,442,"[0.8649, 0.5300, 0.1667]",text-embedding-3-small,2026-01-01 07:22:00
443,443,"[0.7451, 0.1473, 0.0692]",text-embedding-3-small,2026-01-01 07:23:00
444,444,"[0.7225, 0.1844, 0.1360]",text-embedding-3-small,2026-01-01 07:24:00
445,445,"[0.0567, 0.5262, 0.3049]",text-embedding-3-small,2026-01-01 07:25:00
446,446,"[0.1374, 0.1063, 0.5976]",text-embedding-3-small,2026-01-01 07:26:00
447,447,"[0.1996, 0.6267, 0.1664]",text-embedding-3-small,2026-01-01 07:27:00
448,448,"[0.1743, 0.0175, 0.6247]",text-embedding-3-small,2026-01-01 07:28:00
449,449,"[0.1826, 0.8341, 0.6001]",text-embedding-3-small,2026-01-01 07:29:00
450,450,"[0.0657, 0.2515, 0.5739]",text-embedding-3-small,2026-01-01 07:30:00
451,451,"[0.3630, 0.1139, 0.6132]",text-embedding-3-small,2026-01-01 07:31:00
452,452,"[0.8495, 0.4378, 0.0292]",text-embedding-3-small,2026-01-01 07:32:00
453,453,"[0.5081, 0.9893, 0.6454]",text-embedding-3-small,2026-01-01 07:33:00
454,454,"[0.6863, 0.2379, 0.5464]",text-embedding-3-small,2026-01-01 07:34:00
455,455,"[0.1701, 0.7789, 0.4822]",text-embedding-3-small,2026-01-01 07:35:00
456,456,"[0.9362, 0.6987, 0.2462]",text-embedding-3-small,2026-01-01 07:36:00
457,457,"[0.4876, 0.1155, 0.0472]",text-embedding-3-small,2026-01-01 07:37:00
458,458,"[0.5812, 0.4433, 0.6838]",text-embedding-3-small,2026-01-01 07:38:00
459,459,"[0.7411, 0.5554, 0.5192]",text-embedding-3-small,2026-01-01 07:39:00
460,460,"[0.2103, 0.0878, 0.5103]",text-embedding-3-small,2026-01-01 07:40:00
461,461,"[0.2109, 0.6631, 0.0686]",text-embedding-3-small,2026-01-01 07:41:00
462,462,"[0.6034, 0.7232, 0.0949]",text-embedding-3-small,2026-01-01 07:42:00
463,463,"[0.8538, 0.5446, 0.3573]",text-embedding-3-small,2026-01-01 07:43:00
464,464,"[0.4994, 0.8983, 0.1449]",text-embedding-3-small,2026-01-01 07:44:00
465,465,"[0.8368, 0.2205, 0.7062]",text-embedding-3-small,2026-01-01 07:45:00
466,466,"[0.3662, 0.1241, 0.7478]",text-embedding-3-small,2026-01-01 07:46:00
467,467,"[0.7632, 0.9607, 0.8372]",text-embedding-3-small,2026-01-01 07:47:00
468,468,"[0.9079, 0.3714, 0.2789]",text-embedding-3-small,2026-01-01 07:48:00
469,469,"[0.2668, 0.7462, 0.9234]",text-embedding-3-small,2026-01-01 07:49:00
470,470,"[0.1053, 0.5081, 0.0705]",text-embedding-3-small,2026-01-01 07:50:00
471,471,"[0.0552, 0.7910, 0.5471]",text-embedding-3-small,2026-01-01 07:51:00
472,472,"[0.7796, 0.6936, 0.2153]",text-embedding-3-small,2026-01-01 07:52:00
473,473,"[0.9309, 0.6678, 0.8894]",text-embedding-3-small,2026-01-01 07:53:00
474,474,"[0.1413, 0.9375, 0.0286]",text-embedding-3-small,2026-01-01 07:54:00
475,475,"[0.8211, 0.2177, 0.5914]",text-embedding-3-small,2026-01-01 07:55:00
476,476,"[0.9322, 0.2198, 0.1587]",text-embedding-3-small,2026-01-01 07:56:00
477,477,"[0.1524, 0.6500, 0.6618]",text-embedding-3-small,2026-01-01 07:57:00
478,478,"[0.0497, 0.8772, 0.3099]",text-embedding-3-small,2026-01-01 07:58:00
479,479,"[0.6110, 0.5547, 0.2260]",text-embedding-3-small,2026-01-01 07:59:00
480,480,"[0.8597, 0.2866, 0.0066]",text-embedding-3-small,2026-01-01 08:00:00
481,481,"[0.9437, 0.0421, 0.8637]",text-embedding-3-small,2026-01-01 08:01:00
482,482,"[0.7303, 0.4674, 0.6876]",text-embedding-3-small,2026-01-01 08:02:00
483,483,"[0.8729, 0.6018, 0.0886]",text-embedding-3-small,2026-01-01 08:03:00
484,484,"[0.1757, 0.2791, 0.3202]",text-embedding-3-small,2026-01-01 08:04:00
485,485,"[0.4489, 0.2041, 0.4995]",text-embedding-3-small,2026-01-01 08:05:00
486,486,"[0.0620, 0.1658, 0.8668]",text-embedding-3-small,2026-01-01 08:06:00
487,487,"[0.9012, 0.7342, 0.8504]",text-embedding-3-small,2026-01-01 08:07:00
488,488,"[0.8570, 0.4543, 0.0980]",text-embedding-3-small,2026-01-01 08:08:00
489,489,"[0.9454, 0.2331, 0.3754]",text-embedding-3-small,2026-01-01 08:09:00
490,490,"[0.6253, 0.4837, 0.3407]",text-embedding-3-small,2026-01-01 08:10:00
491,491,"[0.8813, 0.1064, 0.6269]",text-embedding-3-small,2026-01-01 08:11:00
492,492,"[0.9943, 0.1983, 0.6331]",text-embedding-3-small,2026-01-01 08:12:00
493,493,"[0.7607, 0.3725, 0.1468]",text-embedding-3-small,2026-01-01 08:13:00
494,494,"[0.6468, 0.0929, 0.7901]",text-embedding-3-small,2026-01-01 08:14:00
495,495,"[0.0890, 0.8276, 0.5758]",text-embedding-3-small,2026-01-01 08:15:00
496,496,"[0.0383, 0.4066, 0.3105]",text-embedding-3-small,2026-01-01 08:16:00
497,497,"[0.8887, 0.1169, 0.4867]",text-embedding-3-small,2026-01-01 08:17:00
498,498,"[0.9416, 0.2414, 0.4690]",text-embedding-3-small,2026-01-01 08:18:00
499,499,"[0.6922, 0.7672, 0.3797]",text-embedding-3-small,2026-01-01 08:19:00
500,500,"[0.6246, 0.1566, 0.4255]",text-embedding-3-small,2026-01-01 08:20:00
501,501,"[0.0829, 0.7381, 0.7617]",text-embedding-3-small,2026-01-01 08:21:00
502,502,"[0.0357, 0.7551, 0.0623]",text-embedding-3-small,2026-01-01 08:22:00
503,503,"[0.0131, 0.9467, 0.7610]",text-embedding-3-small,2026-01-01 08:23:00
504,504,"[0.4596, 0.6266, 0.1342]",text-embedding-3-small,2026-01-01 08:24:00
505,505,"[0.3282, 0.4902, 0.2174]",text-embedding-3-small,2026-01-01 08:25:00
506,506,"[0.4928, 0.0056, 0.6136]",text-embedding-3-small,2026-01-01 08:26:00
507,507,"[0.2687, 0.6595, 0.8754]",text-embedding-3-small,2026-01-01 08:27:00
508,508,"[0.7592, 0.6831, 0.3746]",text-embedding-3-small,2026-01-01 08:28:00
509,509,"[0.8315, 0.1774, 0.2618]",text-embedding-3-small,2026-01-01 08:29:00
510,510,"[0.5833, 0.3257, 0.7811]",text-embedding-3-small,2026-01-01 08:30:00
511,511,"[0.1668, 0.0202, 0.4192]",text-embedding-3-small,2026-01-01 08:31:00
512,512,"[0.5216, 0.9642, 0.4765]",text-embedding-3-small,2026-01-01 08:32:00
513,513,"[0.8858, 0.5606, 0.9752]",text-embedding-3-small,2026-01-01 08:33:00
514,514,"[0.1785, 0.1606, 0.3636]",text-embedding-3-small,2026-01-01 08:34:00
515,515,"[0.6089, 0.3756, 0.4377]",text-embedding-3-small,2026-01-01 08:35:00
516,516,"[0.1533, 0.3091, 0.4359]",text-embedding-3-small,2026-01-01 08:36:00
517,517,"[0.5994, 0.9373, 0.2401]",text-embedding-3-small,2026-01-01 08:37:00
518,518,"[0.1705, 0.3360, 0.4624]",text-embedding-3-small,2026-01-01 08:38:00
519,519,"[0.8057, 0.2930, 0.1069]",text-embedding-3-small,2026-01-01 08:39:00
520,520,"[0.9103, 0.3212, 0.7320]",text-embedding-3-small,2026-01-01 08:40:00
521,521,"[0.9917, 0.3771, 0.1155]",text-embedding-3-small,2026-01-01 08:41:00
522,522,"[0.5251, 0.4883, 0.4799]",text-embedding-3-small,2026-01-01 08:42:00
523,523,"[0.7900, 0.9723, 0.7172]",text-embedding-3-small,2026-01-01 08:43:00
524,524,"[0.7082, 0.1866, 0.4359]",text-embedding-3-small,2026-01-01 08:44:00
525,525,"[0.4720, 0.2246, 0.4761]",text-embedding-3-small,2026-01-01 08:45:00
526,526,"[0.1837, 0.1956, 0.2675]",text-embedding-3-small,2026-01-01 08:46:00
527,527,"[0.0433, 0.0726, 0.4305]",text-embedding-3-small,2026-01-01 08:47:00
528,528,"[0.3622, 0.0916, 0.9733]",text-embedding-3-small,2026-01-01 08:48:00
529,529,"[0.6801, 0.6319, 0.3733]",text-embedding-3-small,2026-01-01 08:49:00
530,530,"[0.7557, 0.7199, 0.7650]",text-embedding-3-small,2026-01-01 08:50:00
531,531,"[0.0429, 0.9010, 0.3165]",text-embedding-3-small,2026-01-01 08:51:00
532,532,"[0.0078, 0.5698, 0.1541]",text-embedding-3-small,2026-01-01 08:52:00
533,533,"[0.6112, 0.3553, 0.4260]",text-embedding-3-small,2026-01-01 08:53:00
534,534,"[0.4039, 0.1575, 0.5515]",text-embedding-3-small,2026-01-01 08:54:00
535,535,"[0.1278, 0.4217, 0.3114]",text-embedding-3-small,2026-01-01 08:55:00
536,536,"[0.3300, 0.5010, 0.6150]",text-embedding-3-small,2026-01-01 08:56:00
537,537,"[0.8130, 0.1162, 0.3827]",text-embedding-3-small,2026-01-01 08:57:00
538,538,"[0.8543, 0.7614, 0.4804]",text-embedding-3-small,2026-01-01 08:58:00
539,539,"[0.7969, 0.9544, 0.1997]",text-embedding-3-small,2026-01-01 08:59:00
540,540,"[0.0376, 0.5160, 0.1414]",text-embedding-3-small,2026-01-01 09:00:00
541,541,"[0.3480, 0.1362, 0.6477]",text-embedding-3-small,2026-01-01 09:01:00
542,542,"[0.2403, 0.6635, 0.4764]",text-embedding-3-small,2026-01-01 09:02:00
543,543,"[0.4628, 0.1041, 0.8247]",text-embedding-3-small,2026-01-01 09:03:00
544,544,"[0.6490, 0.4870, 0.1689]",text-embedding-3-small,2026-01-01 09:04:00
545,545,"[0.8901, 0.2215, 0.2169]",text-embedding-3-small,2026-01-01 09:05:00
546,546,"[0.1349, 0.9101, 0.5197]",text-embedding-3-small,2026-01-01 09:06:00
547,547,"[0.7632, 0.7548, 0.0079]",text-embedding-3-small,2026-01-01 09:07:00
548,548,"[0.4075, 0.7038, 0.5754]",text-embedding-3-small,2026-01-01 09:08:00
549,549,"[0.4851, 0.8404, 0.2108]",text-embedding-3-small,2026-01-01 09:09:00
550,550,"[0.5209, 0.7070, 0.1710]",text-embedding-3-small,2026-01-01 09:10:00
551,551,"[0.5534, 0.5144, 0.2152]",text-embedding-3-small,2026-01-01 09:11:00
552,552,"[0.7528, 0.1183, 0.5275]",text-embedding-3-small,2026-01-01 09:12:00
553,553,"[0.8585, 0.8127, 0.4929]",text-embedding-3-small,2026-01-01 09:13:00
554,554,"[0.2747, 0.3260, 0.8283]",text-embedding-3-small,2026-01-01 09:14:00
555,555,"[0.3418, 0.5436, 0.0755]",text-embedding-3-small,2026-01-01 09:15:00
556,556,"[0.5935, 0.4280, 0.7821]",text-embedding-3-small,2026-01-01 09:16:00
557,557,"[0.9860, 0.5116, 0.2295]",text-embedding-3-small,2026-01-01 09:17:00
558,558,"[0.0317, 0.9849, 0.1459]",text-embedding-3-small,2026-01-01 09:18:00
559,559,"[0.2097, 0.4192, 0.3567]",text-embedding-3-small,2026-01-01 09:19:00
560,560,"[0.7925, 0.6458, 0.8772]",text-embedding-3-small,2026-01-01 09:20:00
561,561,"[0.6636, 0.4737, 0.6327]",text-embedding-3-small,2026-01-01 09:21:00
562,562,"[0.3224, 0.0700, 0.6284]",text-embedding-3-small,2026-01-01 09:22:00
563,563,"[0.4609, 0.4228, 0.6769]",text-embedding-3-small,2026-01-01 09:23:00
564,564,"[0.5338, 0.2080, 0.1627]",text-embedding-3-small,2026-01-01 09:24:00
565,565,"[0.3672, 0.5088, 0.8815]",text-embedding-3-small,2026-01-01 09:25:00
566,566,"[0.0829, 0.6019, 0.8985]",text-embedding-3-small,2026-01-01 09:26:00
567,567,"[0.6569, 0.8901, 0.4264]",text-embedding-3-small,2026-01-01 09:27:00
568,568,"[0.1421, 0.4642, 0.1231]",text-embedding-3-small,2026-01-01 09:28:00
569,569,"[0.4913, 0.3312, 0.0893]",text-embedding-3-small,2026-01-01 09:29:00
570,570,"[0.7928, 0.7711, 0.9575]",text-embedding-3-small,2026-01-01 09:30:00
571,571,"[0.1884, 0.7347, 0.7054]",text-embedding-3-small,2026-01-01 09:31:00
572,572,"[0.8152, 0.3877, 0.2810]",text-embedding-3-small,2026-01-01 09:32:00
